origin,destination,cases
190106,150601,1
190106,150705,1
190106,150727,1
190106,150901,2
190106,190101,19
190106,190103,44
190106,190104,5
190106,190106,824
190106,190108,3
190106,190110,1
190106,190111,5
190106,190112,1
190106,190113,65
190107,100101,4
190107,100102,3
190107,100111,2
190107,100201,1
190107,100206,1
190107,100208,1
190107,100803,2
190107,120101,6
190107,120114,3
190107,120133,1
190107,120302,1
190107,120407,1
190107,120433,1
190107,120501,1
190107,120502,5
190107,120504,6
190107,120701,2
190107,120706,1
190107,120801,2
190107,150101,5
190107,150103,15
190107,150107,1
190107,150113,1
190107,150114,3
190107,150115,1
190107,150117,2
190107,150118,1
190107,150131,2
190107,150132,6
190107,150137,4
190107,150709,1
190107,150722,1
190107,150901,2
190107,150904,1
190107,190101,10
190107,190102,2
190107,190103,3
190107,190104,3
190107,190107,7278
190107,190108,1
190107,190109,1
190107,190110,1
190107,190111,6
190107,190112,2
190107,190113,67
190107,190301,2
190107,190302,1
190107,190306,2
190107,190307,1
190107,250101,2
190108,060101,1
190108,100101,9
190108,100102,5
190108,100111,4
190108,100301,1
190108,101006,1
190108,101007,1
190108,110101,1
190108,110502,1
190108,120101,3
190108,120114,3
190108,120125,1
190108,120502,1
190108,120701,1
190108,120801,2
190108,120810,2
190108,120902,1
190108,150101,6
190108,150103,4
190108,150112,2
190108,150114,2
190108,150118,4
190108,150128,1
190108,150130,1
190108,150132,5
190108,150136,1
190108,150137,1
190108,150140,2
190108,190101,44
190108,190103,12
190108,190104,3
190108,190107,1
190108,190108,2154
190108,190109,5
190108,190110,3
190108,190111,14
190108,190113,201
190108,190201,1
190108,190206,1
190108,190301,2
190109,010309,1
190109,070101,1
190109,100101,6
190109,100102,9
190109,100103,1
190109,100108,1
190109,100111,7
190109,100201,4
190109,100206,2
190109,100207,4
190109,100402,1
190109,101001,1
190109,101002,2
190109,101006,5
190109,101007,5
190109,101101,1
190109,120101,6
190109,120107,1
190109,120114,18
190109,120132,1
190109,120203,1
190109,120501,3
190109,120502,7
190109,120504,1
190109,120701,1
190109,120708,1
190109,120801,13
190109,120805,2
190109,120807,6
190109,120810,4
190109,130101,1
190109,150101,6
190109,150103,7
190109,150108,1
190109,150110,1
190109,150112,1
190109,150113,1
190109,150114,1
190109,150115,4
190109,150116,3
190109,150117,3
190109,150118,2
190109,150121,1
190109,150125,1
190109,150130,1
190109,150131,3
190109,150132,1
190109,150135,1
190109,150137,1
190109,150140,3
190109,150141,1
190109,150501,1
190109,150509,2
190109,150601,2
190109,150605,1
190109,150705,4
190109,150708,1
190109,150901,24
190109,151001,1
190109,190101,849
190109,190102,10
190109,190103,12
190109,190104,52
190109,190105,13
190109,190106,9
190109,190107,30
190109,190108,49
190109,190109,4932
190109,190110,16
190109,190111,190
190109,190112,15
190109,190113,1425
190109,190201,36
190109,190202,9
190109,190203,1
190109,190204,2
190109,190205,2
190109,190206,30
190109,190207,1
190109,190208,6
190109,190301,1
190109,190302,2
190109,190306,2
190110,100101,14
190110,100102,5
190110,100103,2
190110,100107,1
190110,100108,1
190110,100111,4
190110,100201,1
190110,100207,3
190110,101006,8
190110,120114,8
190110,120303,1
190110,120401,1
190110,120607,1
190110,120701,2
190110,120801,1
190110,120805,1
190110,120810,1
190110,150103,3
190110,150114,2
190110,150119,1
190110,150137,1
190110,150140,2
190110,150901,3
190110,190101,36
190110,190102,1
190110,190103,21
190110,190104,5
190110,190105,3
190110,190107,3
190110,190108,11
190110,190110,1459
190110,190111,8
190110,190112,4
190110,190113,214
190110,190201,1
190110,190206,1
190110,190301,1
190110,190302,1
190111,040101,1
190111,040129,1
190111,060101,2
190111,070102,1
190111,100101,1
190111,100102,1
190111,100111,3
190111,101104,1
190111,120101,15
190111,120107,1
190111,120114,9
190111,120125,2
190111,120205,1
190111,120501,4
190111,120502,8
190111,120503,1
190111,120504,1
190111,120701,2
190111,120801,3
190111,120805,2
190111,120807,1
190111,130101,1
190111,150101,12
190111,150103,10
190111,150104,1
190111,150105,2
190111,150107,1
190111,150112,1
190111,150113,2
190111,150114,3
190111,150115,2
190111,150119,1
190111,150122,1
190111,150128,1
190111,150132,2
190111,150134,1
190111,150135,1
190111,150137,10
190111,150140,1
190111,150142,2
190111,150501,1
190111,150601,1
190111,150610,1
190111,150901,2
190111,150906,1
190111,190101,175
190111,190102,2
190111,190103,1
190111,190104,19
190111,190105,1
190111,190107,11
190111,190108,6
190111,190109,12
190111,190110,2
190111,190111,3358
190111,190112,25
190111,190113,296
190111,190201,4
190111,190206,2
190111,190302,2
190111,200104,1
190112,100101,3
190112,100102,4
190112,100103,1
190112,100111,3
190112,100201,5
190112,100601,1
190112,101007,1
190112,120101,2
190112,120114,5
190112,120117,3
190112,120302,1
190112,120501,5
190112,120502,6
190112,120503,1
190112,120504,2
190112,120701,10
190112,120704,1
190112,120705,3
190112,120801,5
190112,120803,1
190112,120810,2
190112,150101,4
190112,150103,29
190112,150115,2
190112,150116,2
190112,150117,1
190112,150118,2
190112,150122,1
190112,150132,5
190112,150134,1
190112,150137,6
190112,150140,1
190112,150141,1
190112,150901,5
190112,190101,56
190112,190102,1
190112,190103,3
190112,190104,23
190112,190105,2
190112,190107,4
190112,190108,2
190112,190109,1
190112,190111,96
190112,190112,1595
190112,190113,136
190112,190201,4
190112,190202,1
190112,190301,3
190112,250101,1
190113,020101,1
190113,030417,1
190113,070101,4
190113,100101,39
190113,100102,26
190113,100103,10
190113,100105,2
190113,100111,18
190113,100201,4
190113,100202,2
190113,100205,1
190113,100207,2
190113,100322,2
190113,100501,1
190113,100503,1
190113,100801,1
190113,101001,1
190113,101002,1
190113,101006,30
190113,101007,8
190113,110101,1
190113,120101,37
190113,120107,2
190113,120114,29
190113,120117,1
190113,120125,1
190113,120132,2
190113,120201,1
190113,120301,2
190113,120305,1
190113,120401,1
190113,120501,15
190113,120502,25
190113,120503,1
190113,120504,3
190113,120701,5
190113,120707,1
190113,120708,1
190113,120801,34
190113,120805,9
190113,120806,1
190113,120807,4
190113,120808,1
190113,120810,17
190113,130101,3
190113,150101,37
190113,150103,14
190113,150105,1
190113,150107,3
190113,150108,1
190113,150110,2
190113,150111,2
190113,150112,1
190113,150113,9
190113,150114,9
190113,150115,5
190113,150116,3
190113,150117,4
190113,150118,13
190113,150119,2
190113,150121,2
190113,150122,1
190113,150125,2
190113,150128,2
190113,150130,5
190113,150131,5
190113,150132,9
190113,150133,1
190113,150134,2
190113,150135,4
190113,150136,1
190113,150137,5
190113,150140,5
190113,150505,2
190113,150601,6
190113,150602,1
190113,150608,1
190113,150610,1
190113,150705,4
190113,150709,4
190113,150722,1
190113,150801,2
190113,150901,26
190113,150904,3
190113,150906,4
190113,151001,3
190113,151002,1
190113,190101,1175
190113,190102,29
190113,190103,67
190113,190104,137
190113,190105,46
190113,190106,13
190113,190107,107
190113,190108,260
190113,190109,395
190113,190110,61
190113,190111,273
190113,190112,50
190113,190113,16795
190113,190201,63
190113,190202,12
190113,190203,4
190113,190204,10
190113,190205,4
190113,190206,61
190113,190207,2
190113,190208,12
190113,190301,6
190113,190302,5
190113,190303,4
190113,190304,1
190113,190306,2
190113,190307,2
190113,190308,1
190113,211101,1
190113,250301,1
190201,100101,21
190201,100102,11
190201,100111,19
190201,100201,1
190201,100206,1
190201,100311,1
190201,100601,1
190201,101001,1
190201,101007,2
190201,120101,5
190201,120107,1
190201,120114,2
190201,120119,1
190201,120125,1
190201,120701,1
190201,120801,6
190201,120805,2
190201,120810,1
190201,150101,11
190201,150103,1
190201,150108,1
190201,150110,2
190201,150113,2
190201,150114,4
190201,150117,2
190201,150118,1
190201,150122,1
190201,150123,1
190201,150125,1
190201,150128,1
190201,150129,3
190201,150131,1
190201,150132,6
190201,150137,3
190201,150140,1
190201,150705,3
190201,150801,4
190201,150901,37
190201,150904,1
190201,150906,1
190201,190101,65
190201,190102,1
190201,190103,1
190201,190104,11
190201,190106,1
190201,190107,9
190201,190108,4
190201,190109,3
190201,190111,15
190201,190112,3
190201,190113,138
190201,190201,5910
190201,190202,7
190201,190204,40
190201,190205,13
190201,190206,9
190201,190207,20
190201,190208,12
190201,190301,2
190201,190302,2
190201,190305,1
190201,190306,1
190201,190307,1
190201,250102,1
190201,250301,1
190202,100101,1
190202,100102,1
190202,100107,1
190202,100111,3
190202,100201,1
190202,100203,1
190202,100801,1
190202,120134,1
190202,120801,1
190202,150101,4
190202,150103,3
190202,150110,3
190202,150112,2
190202,150113,1
190202,150115,2
190202,150132,4
190202,150137,2
190202,150142,2
190202,190101,20
190202,190103,1
190202,190104,6
190202,190105,1
190202,190107,3
190202,190109,3
190202,190110,2
190202,190111,2
190202,190113,56
190202,190201,7
190202,190202,956
190202,190203,7
190202,190206,9
190202,190207,3
190202,190306,2
190203,100101,9
190203,100102,3
190203,100111,2
190203,100207,1
190203,120101,9
190203,120107,2
190203,120114,20
190203,120201,1
190203,120301,1
190203,120502,1
190203,120801,1
190203,120805,1
190203,150101,6
190203,150103,10
190203,150111,1
190203,150113,3
190203,150115,1
190203,150117,1
190203,150121,1
190203,150123,2
190203,150132,8
190203,150140,1
190203,150716,2
190203,151002,1
190203,190101,42
190203,190102,4
190203,190104,3
190203,190108,3
190203,190109,10
190203,190110,1
190203,190111,5
190203,190113,102
190203,190201,2
190203,190202,4
190203,190203,527
190203,190206,7
190203,190307,1
190204,100101,6
190204,100201,6
190204,100203,1
190204,100601,1
190204,101001,1
190204,101007,1
190204,120303,1
190204,150101,2
190204,150103,1
190204,150110,1
190204,150114,1
190204,150120,1
190204,150132,1
190204,150137,2
190204,190101,7
190204,190108,1
190204,190111,2
190204,190113,7
190204,190201,10
190204,190202,2
190204,190203,1
190204,190204,849
190204,190205,1
190204,190206,2
190204,190207,1
190205,100101,2
190205,100102,1
190205,100105,1
190205,100111,6
190205,120101,3
190205,120114,2
190205,150101,1
190205,150105,1
190205,150106,2
190205,150117,1
190205,150118,1
190205,150123,1
190205,150132,1
190205,150137,1
190205,150406,1
190205,150901,10
190205,190101,7
190205,190109,1
190205,190111,1
190205,190113,39
190205,190201,28
190205,190202,2
190205,190204,1
190205,190205,660
190205,190206,2
190205,190207,3
190205,190308,1
190206,100101,8
190206,100102,6
190206,100105,1
190206,100111,4
190206,100201,3
190206,100202,1
190206,100301,1
190206,101007,1
190206,120107,1
190206,120604,1
190206,120702,1
190206,150101,8
190206,150103,5
190206,150111,1
190206,150115,2
190206,150116,1
190206,150118,1
190206,150132,1
190206,150137,2
190206,150610,1
190206,150901,1
190206,190101,77
190206,190103,2
190206,190104,5
190206,190107,8
190206,190108,1
190206,190109,6
190206,190110,2
190206,190111,10
190206,190113,431
190206,190201,11
190206,190202,7
190206,190203,4
190206,190204,3
190206,190205,1
190206,190206,10340
190206,190207,2
190206,190306,1
190207,100101,7
190207,100102,1
190207,120502,1
190207,120801,1
190207,120805,2
190207,150101,5
190207,150103,4
190207,150105,1
190207,150106,1
190207,150112,1
190207,150114,1
190207,150115,1
190207,150117,1
190207,150125,1
190207,150132,3
190207,150133,1
190207,150137,3
190207,150140,1
190207,150143,1
190207,150604,1
190207,150801,1
190207,150901,1
190207,190101,23
190207,190104,1
190207,190105,1
190207,190107,1
190207,190108,1
190207,190109,3
190207,190110,1
190207,190111,3
190207,190112,2
190207,190113,83
190207,190201,50
190207,190202,2
190207,190203,1
190207,190204,4
190207,190206,2
190207,190207,1067
190207,190208,7
190207,190302,1
190208,070101,1
190208,100102,1
190208,100201,1
190208,100207,1
190208,120101,1
190208,120114,6
190208,120133,1
190208,120502,2
190208,120801,2
190208,150101,4
190208,150103,8
190208,150110,4
190208,150111,3
190208,150112,1
190208,150113,3
190208,150114,4
190208,150115,7
190208,150116,1
190208,150117,1
190208,150118,1
190208,150119,2
190208,150120,1
190208,150123,3
190208,150125,2
190208,150128,2
190208,150132,12
190208,150137,6
190208,150140,1
190208,150142,3
190208,150143,1
190208,150901,4
190208,190101,37
190208,190104,4
190208,190107,6
190208,190109,7
190208,190111,8
190208,190113,81
190208,190201,29
190208,190202,2
190208,190204,4
190208,190205,1
190208,190206,1
190208,190207,4
190208,190208,855
190208,190301,3
190208,190302,3
190208,190306,1
190208,250101,1
190301,020101,1
190301,100901,4
190301,100902,14
190301,100905,1
190301,120101,29
190301,120107,1
190301,120114,9
190301,120124,1
190301,120125,1
190301,120201,1
190301,120301,92
190301,120302,2
190301,120303,5
190301,120304,6
190301,120305,14
190301,120306,1
190301,120402,1
190301,120501,1
190301,120601,4
190301,120604,1
190301,120607,1
190301,120701,11
190301,120703,1
190301,120704,1
190301,120708,1
190301,120801,2
190301,120901,1
190301,130101,2
190301,150101,28
190301,150103,5
190301,150104,1
190301,150105,1
190301,150110,1
190301,150113,5
190301,150114,8
190301,150115,2
190301,150116,1
190301,150118,3
190301,150120,2
190301,150122,2
190301,150123,1
190301,150125,1
190301,150130,3
190301,150131,1
190301,150132,2
190301,150134,2
190301,150135,2
190301,150137,3
190301,150140,7
190301,150142,1
190301,150143,1
190301,150501,1
190301,150801,3
190301,190101,6
190301,190107,3
190301,190108,1
190301,190113,4
190301,190201,2
190301,190301,10419
190301,190302,237
190301,190303,115
190301,190304,6
190301,190305,20
190301,190306,3
190301,190307,46
190301,190308,2
190301,250101,2
190301,250201,1
190301,250301,1
190302,100901,1
190302,100902,1
190302,120101,11
190302,120114,4
190302,120301,14
190302,120302,1
190302,120303,2
190302,120305,1
190302,120401,1
190302,120428,1
190302,120501,1
190302,120601,2
190302,120701,1
190302,150101,7
190302,150103,3
190302,150113,1
190302,150114,1
190302,150115,1
190302,150117,1
190302,150131,1
190302,150132,2
190302,150142,1
190302,150709,1
190302,190101,3
190302,190102,1
190302,190113,1
190302,190202,1
190302,190301,1357
190302,190302,2013
190302,190303,41
190302,190304,2
190302,190305,5
190302,190306,2
190302,190307,11
190302,190308,1
190302,250101,1
190303,070101,1
190303,090101,1
190303,100902,4
190303,120101,3
190303,120114,2
190303,120301,6
190303,120303,1
190303,120305,2
190303,120601,2
190303,120805,1
190303,130101,1
190303,150101,2
190303,150115,2
190303,150121,1
190303,150137,2
190303,190101,1
190303,190102,5
190303,190301,154
190303,190302,10
190303,190303,3924
190303,190304,1
190303,190305,3
190303,190306,1
190303,190307,4
190304,100101,3
190304,100602,1
190304,100901,1
190304,100902,1
190304,120101,7
190304,120114,3
190304,120125,2
190304,120301,8
190304,120303,1
190304,120501,1
190304,120607,1
190304,120701,2
190304,150101,1
190304,150108,3
190304,150114,1
190304,150118,1
190304,150120,1
190304,150121,1
190304,150130,1
190304,150135,1
190304,190101,2
190304,190201,1
190304,190301,20
190304,190304,4784
190304,190306,1
190304,190307,9
190304,190308,4
190304,221001,1
190304,250105,3
190304,250204,1
190304,250303,1
190305,100101,1
190305,100601,1
190305,100801,1
190305,100901,1
190305,100902,12
190305,120101,2
190305,120114,1
190305,120301,2
190305,120607,1
190305,150118,2
190305,150121,1
190305,150130,1
190305,150140,1
190305,190101,1
190305,190113,4
190305,190301,17
190305,190302,1
190305,190304,1
190305,190305,2769
190305,190307,1
190306,100101,1
190306,100601,4
190306,100607,1
190306,100901,3
190306,100905,1
190306,120101,5
190306,120107,1
190306,120114,2
190306,120301,10
190306,120302,1
190306,120303,14
190306,120601,2
190306,120606,1
190306,120608,1
190306,120701,1
190306,140119,1
190306,150101,9
190306,150108,2
190306,150110,3
190306,150112,1
190306,150117,1
190306,150118,2
190306,150120,1
190306,150122,1
190306,150123,1
190306,150128,1
190306,150130,1
190306,150131,1
190306,150132,2
190306,150133,1
190306,150137,3
190306,150140,2
190306,150732,1
190306,150810,1
190306,190301,2
190306,190303,1
190306,190304,2
190306,190306,12063
190306,190308,33
190306,200104,1
190306,220901,1
190306,250101,8
190306,250102,1
190306,250105,2
190306,250107,1
190306,250305,1
190307,100101,5
190307,100103,1
190307,100601,4
190307,100901,1
190307,100902,1
190307,100905,1
190307,110101,2
190307,120101,23
190307,120114,9
190307,120125,3
190307,120301,87
190307,120302,26
190307,120303,9
190307,120304,31
190307,120305,13
190307,120306,1
190307,120601,13
190307,120604,1
190307,120606,2
190307,120607,5
190307,120701,2
190307,120702,4
190307,120801,1
190307,120805,2
190307,130111,1
190307,150101,18
190307,150103,5
190307,150105,1
190307,150108,1
190307,150112,1
190307,150113,3
190307,150114,2
190307,150115,3
190307,150116,1
190307,150117,1
190307,150118,1
