ubigeo_ori,ubigeo_des,cases,dept_ori,prov_ori,distr_ori,dept_des,prov_des,distr_des
150906,150130,4,LIMA,OYON,PACHANGARA,LIMA,LIMA,SAN BORJA
150906,150132,8,LIMA,OYON,PACHANGARA,LIMA,LIMA,SAN JUAN DE LURIGANCHO
150906,150133,5,LIMA,OYON,PACHANGARA,LIMA,LIMA,SAN JUAN DE MIRAFLORES
150906,150134,1,LIMA,OYON,PACHANGARA,LIMA,LIMA,SAN LUIS
150906,150135,16,LIMA,OYON,PACHANGARA,LIMA,LIMA,SAN MARTIN DE PORRES
150906,150136,5,LIMA,OYON,PACHANGARA,LIMA,LIMA,SAN MIGUEL
150906,150137,3,LIMA,OYON,PACHANGARA,LIMA,LIMA,SANTA ANITA
150906,150140,6,LIMA,OYON,PACHANGARA,LIMA,LIMA,SANTIAGO DE SURCO
150906,150141,3,LIMA,OYON,PACHANGARA,LIMA,LIMA,SURQUILLO
150906,150142,7,LIMA,OYON,PACHANGARA,LIMA,LIMA,VILLA EL SALVADOR
150906,150143,1,LIMA,OYON,PACHANGARA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
150906,150201,3,LIMA,OYON,PACHANGARA,LIMA,BARRANCA,BARRANCA
150906,150203,1,LIMA,OYON,PACHANGARA,LIMA,BARRANCA,PATIVILCA
150906,150204,1,LIMA,OYON,PACHANGARA,LIMA,BARRANCA,SUPE
150906,150301,2,LIMA,OYON,PACHANGARA,LIMA,CAJATAMBO,CAJATAMBO
150906,150302,1,LIMA,OYON,PACHANGARA,LIMA,CAJATAMBO,COPA
150906,150303,1,LIMA,OYON,PACHANGARA,LIMA,CAJATAMBO,GORGOR
150906,150504,1,LIMA,OYON,PACHANGARA,LIMA,CANETE,CERRO AZUL
150906,150601,6,LIMA,OYON,PACHANGARA,LIMA,HUARAL,HUARAL
150906,150705,1,LIMA,OYON,PACHANGARA,LIMA,HUAROCHIRI,CHICLA
150906,150801,10,LIMA,OYON,PACHANGARA,LIMA,HUAURA,HUACHO
150906,150804,1,LIMA,OYON,PACHANGARA,LIMA,HUAURA,CHECRAS
150906,150805,5,LIMA,OYON,PACHANGARA,LIMA,HUAURA,HUALMAY
150906,150806,4,LIMA,OYON,PACHANGARA,LIMA,HUAURA,HUAURA
150906,150810,5,LIMA,OYON,PACHANGARA,LIMA,HUAURA,SANTA MARIA
150906,150811,2,LIMA,OYON,PACHANGARA,LIMA,HUAURA,SAYAN
150906,150812,2,LIMA,OYON,PACHANGARA,LIMA,HUAURA,VEGUETA
150906,150901,11,LIMA,OYON,PACHANGARA,LIMA,OYON,OYON
150906,150902,7,LIMA,OYON,PACHANGARA,LIMA,OYON,ANDAJES
150906,150905,2,LIMA,OYON,PACHANGARA,LIMA,OYON,NAVAN
150906,150906,2005,LIMA,OYON,PACHANGARA,LIMA,OYON,PACHANGARA
150906,151022,1,LIMA,OYON,PACHANGARA,LIMA,YAUYOS,OMAS
151001,070102,2,LIMA,YAUYOS,YAUYOS,CALLAO,CALLAO,BELLAVISTA
151001,150103,4,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,ATE
151001,150106,1,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,CARABAYLLO
151001,150110,1,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,COMAS
151001,150111,2,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,EL AGUSTINO
151001,150112,1,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,INDEPENDENCIA
151001,150113,1,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,JESUS MARIA
151001,150115,2,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,LA VICTORIA
151001,150117,1,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,LOS OLIVOS
151001,150118,1,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,LURIGANCHO
151001,150130,2,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,SAN BORJA
151001,150132,3,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,SAN JUAN DE LURIGANCHO
151001,150133,1,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,SAN JUAN DE MIRAFLORES
151001,150134,3,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,SAN LUIS
151001,150135,1,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,SAN MARTIN DE PORRES
151001,150137,3,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,SANTA ANITA
151001,150140,1,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,SANTIAGO DE SURCO
151001,150142,5,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,VILLA EL SALVADOR
151001,150143,1,LIMA,YAUYOS,YAUYOS,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
151001,150301,1,LIMA,YAUYOS,YAUYOS,LIMA,CAJATAMBO,CAJATAMBO
151001,150501,5,LIMA,YAUYOS,YAUYOS,LIMA,CANETE,SAN VICENTE DE CANETE
151001,150507,11,LIMA,YAUYOS,YAUYOS,LIMA,CANETE,IMPERIAL
151001,150510,5,LIMA,YAUYOS,YAUYOS,LIMA,CANETE,NUEVO IMPERIAL
151001,150516,1,LIMA,YAUYOS,YAUYOS,LIMA,CANETE,ZUNIGA
151001,150710,1,LIMA,YAUYOS,YAUYOS,LIMA,HUAROCHIRI,LAHUAYTAMBO
151001,150806,1,LIMA,YAUYOS,YAUYOS,LIMA,HUAURA,HUAURA
151001,151001,1253,LIMA,YAUYOS,YAUYOS,LIMA,YAUYOS,YAUYOS
151001,151002,1,LIMA,YAUYOS,YAUYOS,LIMA,YAUYOS,ALIS
151001,151003,6,LIMA,YAUYOS,YAUYOS,LIMA,YAUYOS,ALLAUCA
151001,151007,7,LIMA,YAUYOS,YAUYOS,LIMA,YAUYOS,CARANIA
151001,151011,8,LIMA,YAUYOS,YAUYOS,LIMA,YAUYOS,COLONIA
151001,151014,1,LIMA,YAUYOS,YAUYOS,LIMA,YAUYOS,HUANCAYA
151001,151015,1,LIMA,YAUYOS,YAUYOS,LIMA,YAUYOS,HUANGASCAR
151001,151016,4,LIMA,YAUYOS,YAUYOS,LIMA,YAUYOS,HUANTAN
151001,151021,1,LIMA,YAUYOS,YAUYOS,LIMA,YAUYOS,MIRAFLORES
151001,151023,1,LIMA,YAUYOS,YAUYOS,LIMA,YAUYOS,PUTINZA
151001,151030,1,LIMA,YAUYOS,YAUYOS,LIMA,YAUYOS,TOMAS
151001,151032,1,LIMA,YAUYOS,YAUYOS,LIMA,YAUYOS,VINAC
151002,070102,1,LIMA,YAUYOS,ALIS,CALLAO,CALLAO,BELLAVISTA
151002,070104,2,LIMA,YAUYOS,ALIS,CALLAO,CALLAO,LA PERLA
151002,070106,1,LIMA,YAUYOS,ALIS,CALLAO,CALLAO,VENTANILLA
151002,150101,7,LIMA,YAUYOS,ALIS,LIMA,LIMA,LIMA
151002,150102,2,LIMA,YAUYOS,ALIS,LIMA,LIMA,ANCON
151002,150103,17,LIMA,YAUYOS,ALIS,LIMA,LIMA,ATE
151002,150105,1,LIMA,YAUYOS,ALIS,LIMA,LIMA,BRENA
151002,150108,1,LIMA,YAUYOS,ALIS,LIMA,LIMA,CHORRILLOS
151002,150110,5,LIMA,YAUYOS,ALIS,LIMA,LIMA,COMAS
151002,150111,3,LIMA,YAUYOS,ALIS,LIMA,LIMA,EL AGUSTINO
151002,150112,2,LIMA,YAUYOS,ALIS,LIMA,LIMA,INDEPENDENCIA
151002,150113,2,LIMA,YAUYOS,ALIS,LIMA,LIMA,JESUS MARIA
151002,150114,2,LIMA,YAUYOS,ALIS,LIMA,LIMA,LA MOLINA
151002,150117,11,LIMA,YAUYOS,ALIS,LIMA,LIMA,LOS OLIVOS
151002,150118,6,LIMA,YAUYOS,ALIS,LIMA,LIMA,LURIGANCHO
151002,150119,2,LIMA,YAUYOS,ALIS,LIMA,LIMA,LURIN
151002,150121,1,LIMA,YAUYOS,ALIS,LIMA,LIMA,PUEBLO LIBRE
151002,150122,1,LIMA,YAUYOS,ALIS,LIMA,LIMA,MIRAFLORES
151002,150123,2,LIMA,YAUYOS,ALIS,LIMA,LIMA,PACHACAMAC
151002,150125,3,LIMA,YAUYOS,ALIS,LIMA,LIMA,PUENTE PIEDRA
151002,150128,2,LIMA,YAUYOS,ALIS,LIMA,LIMA,RIMAC
151002,150130,1,LIMA,YAUYOS,ALIS,LIMA,LIMA,SAN BORJA
151002,150132,16,LIMA,YAUYOS,ALIS,LIMA,LIMA,SAN JUAN DE LURIGANCHO
151002,150133,2,LIMA,YAUYOS,ALIS,LIMA,LIMA,SAN JUAN DE MIRAFLORES
151002,150134,1,LIMA,YAUYOS,ALIS,LIMA,LIMA,SAN LUIS
151002,150135,5,LIMA,YAUYOS,ALIS,LIMA,LIMA,SAN MARTIN DE PORRES
151002,150136,2,LIMA,YAUYOS,ALIS,LIMA,LIMA,SAN MIGUEL
151002,150137,4,LIMA,YAUYOS,ALIS,LIMA,LIMA,SANTA ANITA
151002,150140,1,LIMA,YAUYOS,ALIS,LIMA,LIMA,SANTIAGO DE SURCO
151002,150141,2,LIMA,YAUYOS,ALIS,LIMA,LIMA,SURQUILLO
151002,150142,2,LIMA,YAUYOS,ALIS,LIMA,LIMA,VILLA EL SALVADOR
151002,150143,3,LIMA,YAUYOS,ALIS,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
151002,150201,1,LIMA,YAUYOS,ALIS,LIMA,BARRANCA,BARRANCA
151002,150501,1,LIMA,YAUYOS,ALIS,LIMA,CANETE,SAN VICENTE DE CANETE
151002,150509,2,LIMA,YAUYOS,ALIS,LIMA,CANETE,MALA
151002,150510,1,LIMA,YAUYOS,ALIS,LIMA,CANETE,NUEVO IMPERIAL
151002,150513,1,LIMA,YAUYOS,ALIS,LIMA,CANETE,SAN ANTONIO
151002,150601,2,LIMA,YAUYOS,ALIS,LIMA,HUARAL,HUARAL
151002,150605,1,LIMA,YAUYOS,ALIS,LIMA,HUARAL,CHANCAY
151002,150705,2,LIMA,YAUYOS,ALIS,LIMA,HUAROCHIRI,CHICLA
151002,150709,1,LIMA,YAUYOS,ALIS,LIMA,HUAROCHIRI,HUAROCHIRI
151002,150716,1,LIMA,YAUYOS,ALIS,LIMA,HUAROCHIRI,SAN ANTONIO
151002,151001,6,LIMA,YAUYOS,ALIS,LIMA,YAUYOS,YAUYOS
151002,151002,682,LIMA,YAUYOS,ALIS,LIMA,YAUYOS,ALIS
151002,151003,3,LIMA,YAUYOS,ALIS,LIMA,YAUYOS,ALLAUCA
151002,151014,1,LIMA,YAUYOS,ALIS,LIMA,YAUYOS,HUANCAYA
151002,151018,10,LIMA,YAUYOS,ALIS,LIMA,YAUYOS,LARAOS
151002,151021,1,LIMA,YAUYOS,ALIS,LIMA,YAUYOS,MIRAFLORES
151002,151030,5,LIMA,YAUYOS,ALIS,LIMA,YAUYOS,TOMAS
151002,151033,1,LIMA,YAUYOS,ALIS,LIMA,YAUYOS,VITIS
151003,070101,3,LIMA,YAUYOS,ALLAUCA,CALLAO,CALLAO,CALLAO
151003,150103,3,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,ATE
151003,150106,1,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,CARABAYLLO
151003,150107,1,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,CHACLACAYO
151003,150108,1,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,CHORRILLOS
151003,150114,1,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,LA MOLINA
151003,150117,3,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,LOS OLIVOS
151003,150123,2,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,PACHACAMAC
151003,150125,3,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,PUENTE PIEDRA
151003,150132,6,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,SAN JUAN DE LURIGANCHO
151003,150133,3,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,SAN JUAN DE MIRAFLORES
151003,150134,2,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,SAN LUIS
151003,150135,3,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,SAN MARTIN DE PORRES
151003,150140,1,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,SANTIAGO DE SURCO
151003,150142,5,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,VILLA EL SALVADOR
151003,150143,4,LIMA,YAUYOS,ALLAUCA,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
151003,150507,10,LIMA,YAUYOS,ALLAUCA,LIMA,CANETE,IMPERIAL
151003,150510,6,LIMA,YAUYOS,ALLAUCA,LIMA,CANETE,NUEVO IMPERIAL
151003,150511,1,LIMA,YAUYOS,ALLAUCA,LIMA,CANETE,PACARAN
151003,150513,1,LIMA,YAUYOS,ALLAUCA,LIMA,CANETE,SAN ANTONIO
151003,150516,2,LIMA,YAUYOS,ALLAUCA,LIMA,CANETE,ZUNIGA
151003,150605,1,LIMA,YAUYOS,ALLAUCA,LIMA,HUARAL,CHANCAY
151003,150716,1,LIMA,YAUYOS,ALLAUCA,LIMA,HUAROCHIRI,SAN ANTONIO
151003,150728,1,LIMA,YAUYOS,ALLAUCA,LIMA,HUAROCHIRI,SANTA EULALIA
151003,150805,1,LIMA,YAUYOS,ALLAUCA,LIMA,HUAURA,HUALMAY
151003,151001,1,LIMA,YAUYOS,ALLAUCA,LIMA,YAUYOS,YAUYOS
151003,151003,942,LIMA,YAUYOS,ALLAUCA,LIMA,YAUYOS,ALLAUCA
151003,151004,2,LIMA,YAUYOS,ALLAUCA,LIMA,YAUYOS,AYAVIRI
151003,151008,1,LIMA,YAUYOS,ALLAUCA,LIMA,YAUYOS,CATAHUASI
151003,151019,1,LIMA,YAUYOS,ALLAUCA,LIMA,YAUYOS,LINCHA
151003,151029,2,LIMA,YAUYOS,ALLAUCA,LIMA,YAUYOS,TAURIPAMPA
151003,151032,1,LIMA,YAUYOS,ALLAUCA,LIMA,YAUYOS,VINAC
151004,150103,1,LIMA,YAUYOS,AYAVIRI,LIMA,LIMA,ATE
151004,150105,1,LIMA,YAUYOS,AYAVIRI,LIMA,LIMA,BRENA
151004,150108,5,LIMA,YAUYOS,AYAVIRI,LIMA,LIMA,CHORRILLOS
151004,150114,1,LIMA,YAUYOS,AYAVIRI,LIMA,LIMA,LA MOLINA
151004,150115,1,LIMA,YAUYOS,AYAVIRI,LIMA,LIMA,LA VICTORIA
151004,150118,5,LIMA,YAUYOS,AYAVIRI,LIMA,LIMA,LURIGANCHO
151004,150119,4,LIMA,YAUYOS,AYAVIRI,LIMA,LIMA,LURIN
151004,150140,1,LIMA,YAUYOS,AYAVIRI,LIMA,LIMA,SANTIAGO DE SURCO
151004,150501,3,LIMA,YAUYOS,AYAVIRI,LIMA,CANETE,SAN VICENTE DE CANETE
151004,150507,4,LIMA,YAUYOS,AYAVIRI,LIMA,CANETE,IMPERIAL
151004,150509,2,LIMA,YAUYOS,AYAVIRI,LIMA,CANETE,MALA
151004,150510,2,LIMA,YAUYOS,AYAVIRI,LIMA,CANETE,NUEVO IMPERIAL
151004,151001,1,LIMA,YAUYOS,AYAVIRI,LIMA,YAUYOS,YAUYOS
151004,151003,1,LIMA,YAUYOS,AYAVIRI,LIMA,YAUYOS,ALLAUCA
151004,151004,481,LIMA,YAUYOS,AYAVIRI,LIMA,YAUYOS,AYAVIRI
151004,151024,4,LIMA,YAUYOS,AYAVIRI,LIMA,YAUYOS,QUINCHES
151004,151029,2,LIMA,YAUYOS,AYAVIRI,LIMA,YAUYOS,TAURIPAMPA
151004,151032,2,LIMA,YAUYOS,AYAVIRI,LIMA,YAUYOS,VINAC
151005,150106,1,LIMA,YAUYOS,AZANGARO,LIMA,LIMA,CARABAYLLO
151005,150117,3,LIMA,YAUYOS,AZANGARO,LIMA,LIMA,LOS OLIVOS
151005,150132,1,LIMA,YAUYOS,AZANGARO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
151005,150133,2,LIMA,YAUYOS,AZANGARO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
151005,150143,3,LIMA,YAUYOS,AZANGARO,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
151005,150201,1,LIMA,YAUYOS,AZANGARO,LIMA,BARRANCA,BARRANCA
151005,150507,3,LIMA,YAUYOS,AZANGARO,LIMA,CANETE,IMPERIAL
151005,150510,1,LIMA,YAUYOS,AZANGARO,LIMA,CANETE,NUEVO IMPERIAL
151005,151001,3,LIMA,YAUYOS,AZANGARO,LIMA,YAUYOS,YAUYOS
151005,151005,374,LIMA,YAUYOS,AZANGARO,LIMA,YAUYOS,AZANGARO
151005,151009,3,LIMA,YAUYOS,AZANGARO,LIMA,YAUYOS,CHOCOS
151005,151015,2,LIMA,YAUYOS,AZANGARO,LIMA,YAUYOS,HUANGASCAR
151006,070101,2,LIMA,YAUYOS,CACRA,CALLAO,CALLAO,CALLAO
151006,150111,1,LIMA,YAUYOS,CACRA,LIMA,LIMA,EL AGUSTINO
151006,150132,2,LIMA,YAUYOS,CACRA,LIMA,LIMA,SAN JUAN DE LURIGANCHO
151006,150133,1,LIMA,YAUYOS,CACRA,LIMA,LIMA,SAN JUAN DE MIRAFLORES
151006,150137,1,LIMA,YAUYOS,CACRA,LIMA,LIMA,SANTA ANITA
151006,150501,1,LIMA,YAUYOS,CACRA,LIMA,CANETE,SAN VICENTE DE CANETE
151006,150507,2,LIMA,YAUYOS,CACRA,LIMA,CANETE,IMPERIAL
151006,150516,1,LIMA,YAUYOS,CACRA,LIMA,CANETE,ZUNIGA
151006,151001,1,LIMA,YAUYOS,CACRA,LIMA,YAUYOS,YAUYOS
151006,151006,416,LIMA,YAUYOS,CACRA,LIMA,YAUYOS,CACRA
151006,151008,3,LIMA,YAUYOS,CACRA,LIMA,YAUYOS,CATAHUASI
151006,151009,3,LIMA,YAUYOS,CACRA,LIMA,YAUYOS,CHOCOS
151006,151012,2,LIMA,YAUYOS,CACRA,LIMA,YAUYOS,HONGOS
151006,151019,1,LIMA,YAUYOS,CACRA,LIMA,YAUYOS,LINCHA
151006,151031,2,LIMA,YAUYOS,CACRA,LIMA,YAUYOS,TUPE
151006,151032,10,LIMA,YAUYOS,CACRA,LIMA,YAUYOS,VINAC
151007,070101,1,LIMA,YAUYOS,CARANIA,CALLAO,CALLAO,CALLAO
151007,150142,1,LIMA,YAUYOS,CARANIA,LIMA,LIMA,VILLA EL SALVADOR
151007,150501,1,LIMA,YAUYOS,CARANIA,LIMA,CANETE,SAN VICENTE DE CANETE
151007,151007,139,LIMA,YAUYOS,CARANIA,LIMA,YAUYOS,CARANIA
151007,151021,1,LIMA,YAUYOS,CARANIA,LIMA,YAUYOS,MIRAFLORES
151008,150101,1,LIMA,YAUYOS,CATAHUASI,LIMA,LIMA,LIMA
151008,150103,2,LIMA,YAUYOS,CATAHUASI,LIMA,LIMA,ATE
151008,150106,2,LIMA,YAUYOS,CATAHUASI,LIMA,LIMA,CARABAYLLO
151008,150110,1,LIMA,YAUYOS,CATAHUASI,LIMA,LIMA,COMAS
151008,150111,1,LIMA,YAUYOS,CATAHUASI,LIMA,LIMA,EL AGUSTINO
151008,150114,1,LIMA,YAUYOS,CATAHUASI,LIMA,LIMA,LA MOLINA
151008,150118,1,LIMA,YAUYOS,CATAHUASI,LIMA,LIMA,LURIGANCHO
151008,150119,1,LIMA,YAUYOS,CATAHUASI,LIMA,LIMA,LURIN
151008,150128,1,LIMA,YAUYOS,CATAHUASI,LIMA,LIMA,RIMAC
151008,150132,3,LIMA,YAUYOS,CATAHUASI,LIMA,LIMA,SAN JUAN DE LURIGANCHO
151008,150135,2,LIMA,YAUYOS,CATAHUASI,LIMA,LIMA,SAN MARTIN DE PORRES
151008,150142,2,LIMA,YAUYOS,CATAHUASI,LIMA,LIMA,VILLA EL SALVADOR
151008,150143,5,LIMA,YAUYOS,CATAHUASI,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
151008,150501,12,LIMA,YAUYOS,CATAHUASI,LIMA,CANETE,SAN VICENTE DE CANETE
151008,150507,3,LIMA,YAUYOS,CATAHUASI,LIMA,CANETE,IMPERIAL
151008,150510,1,LIMA,YAUYOS,CATAHUASI,LIMA,CANETE,NUEVO IMPERIAL
151008,150516,4,LIMA,YAUYOS,CATAHUASI,LIMA,CANETE,ZUNIGA
151008,150601,3,LIMA,YAUYOS,CATAHUASI,LIMA,HUARAL,HUARAL
151008,151001,7,LIMA,YAUYOS,CATAHUASI,LIMA,YAUYOS,YAUYOS
151008,151003,1,LIMA,YAUYOS,CATAHUASI,LIMA,YAUYOS,ALLAUCA
151008,151008,897,LIMA,YAUYOS,CATAHUASI,LIMA,YAUYOS,CATAHUASI
151008,151009,3,LIMA,YAUYOS,CATAHUASI,LIMA,YAUYOS,CHOCOS
151008,151011,2,LIMA,YAUYOS,CATAHUASI,LIMA,YAUYOS,COLONIA
151008,151023,3,LIMA,YAUYOS,CATAHUASI,LIMA,YAUYOS,PUTINZA
151008,151031,6,LIMA,YAUYOS,CATAHUASI,LIMA,YAUYOS,TUPE
151009,150103,1,LIMA,YAUYOS,CHOCOS,LIMA,LIMA,ATE
151009,150111,1,LIMA,YAUYOS,CHOCOS,LIMA,LIMA,EL AGUSTINO
151009,150132,2,LIMA,YAUYOS,CHOCOS,LIMA,LIMA,SAN JUAN DE LURIGANCHO
151009,150133,1,LIMA,YAUYOS,CHOCOS,LIMA,LIMA,SAN JUAN DE MIRAFLORES
151009,150142,3,LIMA,YAUYOS,CHOCOS,LIMA,LIMA,VILLA EL SALVADOR
151009,150501,2,LIMA,YAUYOS,CHOCOS,LIMA,CANETE,SAN VICENTE DE CANETE
151009,150507,7,LIMA,YAUYOS,CHOCOS,LIMA,CANETE,IMPERIAL
151009,150508,2,LIMA,YAUYOS,CHOCOS,LIMA,CANETE,LUNAHUANA
151009,150510,1,LIMA,YAUYOS,CHOCOS,LIMA,CANETE,NUEVO IMPERIAL
151009,150512,1,LIMA,YAUYOS,CHOCOS,LIMA,CANETE,QUILMANA
151009,151005,2,LIMA,YAUYOS,CHOCOS,LIMA,YAUYOS,AZANGARO
151009,151009,695,LIMA,YAUYOS,CHOCOS,LIMA,YAUYOS,CHOCOS
151009,151015,3,LIMA,YAUYOS,CHOCOS,LIMA,YAUYOS,HUANGASCAR
151009,151029,2,LIMA,YAUYOS,CHOCOS,LIMA,YAUYOS,TAURIPAMPA
151010,150103,3,LIMA,YAUYOS,COCHAS,LIMA,LIMA,ATE
151010,150108,1,LIMA,YAUYOS,COCHAS,LIMA,LIMA,CHORRILLOS
151010,150115,2,LIMA,YAUYOS,COCHAS,LIMA,LIMA,LA VICTORIA
151010,150117,2,LIMA,YAUYOS,COCHAS,LIMA,LIMA,LOS OLIVOS
151010,150123,2,LIMA,YAUYOS,COCHAS,LIMA,LIMA,PACHACAMAC
151010,150132,2,LIMA,YAUYOS,COCHAS,LIMA,LIMA,SAN JUAN DE LURIGANCHO
151010,150134,1,LIMA,YAUYOS,COCHAS,LIMA,LIMA,SAN LUIS
151010,150142,3,LIMA,YAUYOS,COCHAS,LIMA,LIMA,VILLA EL SALVADOR
151010,150728,1,LIMA,YAUYOS,COCHAS,LIMA,HUAROCHIRI,SANTA EULALIA
151010,151001,1,LIMA,YAUYOS,COCHAS,LIMA,YAUYOS,YAUYOS
151010,151010,180,LIMA,YAUYOS,COCHAS,LIMA,YAUYOS,COCHAS
151010,151012,1,LIMA,YAUYOS,COCHAS,LIMA,YAUYOS,HONGOS
151011,150117,1,LIMA,YAUYOS,COLONIA,LIMA,LIMA,LOS OLIVOS
151011,150132,3,LIMA,YAUYOS,COLONIA,LIMA,LIMA,SAN JUAN DE LURIGANCHO
151011,150133,1,LIMA,YAUYOS,COLONIA,LIMA,LIMA,SAN JUAN DE MIRAFLORES
151011,150134,1,LIMA,YAUYOS,COLONIA,LIMA,LIMA,SAN LUIS
151011,150136,2,LIMA,YAUYOS,COLONIA,LIMA,LIMA,SAN MIGUEL
151011,150142,1,LIMA,YAUYOS,COLONIA,LIMA,LIMA,VILLA EL SALVADOR
151011,150501,1,LIMA,YAUYOS,COLONIA,LIMA,CANETE,SAN VICENTE DE CANETE
151011,150507,4,LIMA,YAUYOS,COLONIA,LIMA,CANETE,IMPERIAL
151011,150510,3,LIMA,YAUYOS,COLONIA,LIMA,CANETE,NUEVO IMPERIAL
151011,150511,2,LIMA,YAUYOS,COLONIA,LIMA,CANETE,PACARAN
151011,151001,1,LIMA,YAUYOS,COLONIA,LIMA,YAUYOS,YAUYOS
151011,151007,1,LIMA,YAUYOS,COLONIA,LIMA,YAUYOS,CARANIA
151011,151008,2,LIMA,YAUYOS,COLONIA,LIMA,YAUYOS,CATAHUASI
151011,151011,1002,LIMA,YAUYOS,COLONIA,LIMA,YAUYOS,COLONIA
151011,151016,2,LIMA,YAUYOS,COLONIA,LIMA,YAUYOS,HUANTAN
151011,151033,1,LIMA,YAUYOS,COLONIA,LIMA,YAUYOS,VITIS
151012,070101,1,LIMA,YAUYOS,HONGOS,CALLAO,CALLAO,CALLAO
151012,150103,1,LIMA,YAUYOS,HONGOS,LIMA,LIMA,ATE
151012,150111,1,LIMA,YAUYOS,HONGOS,LIMA,LIMA,EL AGUSTINO
151012,150114,1,LIMA,YAUYOS,HONGOS,LIMA,LIMA,LA MOLINA
151012,150501,1,LIMA,YAUYOS,HONGOS,LIMA,CANETE,SAN VICENTE DE CANETE
151012,150507,9,LIMA,YAUYOS,HONGOS,LIMA,CANETE,IMPERIAL
151012,150510,2,LIMA,YAUYOS,HONGOS,LIMA,CANETE,NUEVO IMPERIAL
151012,150512,2,LIMA,YAUYOS,HONGOS,LIMA,CANETE,QUILMANA
151012,150514,1,LIMA,YAUYOS,HONGOS,LIMA,CANETE,SAN LUIS
151012,151012,282,LIMA,YAUYOS,HONGOS,LIMA,YAUYOS,HONGOS
151012,151016,1,LIMA,YAUYOS,HONGOS,LIMA,YAUYOS,HUANTAN
151012,151031,1,LIMA,YAUYOS,HONGOS,LIMA,YAUYOS,TUPE
151012,151032,2,LIMA,YAUYOS,HONGOS,LIMA,YAUYOS,VINAC
151013,150103,1,LIMA,YAUYOS,HUAMPARA,LIMA,LIMA,ATE
151013,150108,2,LIMA,YAUYOS,HUAMPARA,LIMA,LIMA,CHORRILLOS
151013,150110,1,LIMA,YAUYOS,HUAMPARA,LIMA,LIMA,COMAS
151013,150119,2,LIMA,YAUYOS,HUAMPARA,LIMA,LIMA,LURIN
151013,150136,1,LIMA,YAUYOS,HUAMPARA,LIMA,LIMA,SAN MIGUEL
151013,150139,1,LIMA,YAUYOS,HUAMPARA,LIMA,LIMA,SANTA ROSA
151013,150140,1,LIMA,YAUYOS,HUAMPARA,LIMA,LIMA,SANTIAGO DE SURCO
151013,150507,1,LIMA,YAUYOS,HUAMPARA,LIMA,CANETE,IMPERIAL
151013,150509,2,LIMA,YAUYOS,HUAMPARA,LIMA,CANETE,MALA
151013,150601,1,LIMA,YAUYOS,HUAMPARA,LIMA,HUARAL,HUARAL
151013,151001,2,LIMA,YAUYOS,HUAMPARA,LIMA,YAUYOS,YAUYOS
151013,151003,4,LIMA,YAUYOS,HUAMPARA,LIMA,YAUYOS,ALLAUCA
151013,151004,2,LIMA,YAUYOS,HUAMPARA,LIMA,YAUYOS,AYAVIRI
151013,151013,115,LIMA,YAUYOS,HUAMPARA,LIMA,YAUYOS,HUAMPARA
151013,151022,4,LIMA,YAUYOS,HUAMPARA,LIMA,YAUYOS,OMAS
151013,151024,3,LIMA,YAUYOS,HUAMPARA,LIMA,YAUYOS,QUINCHES
